"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
190,7,2015-06-07,0,0,0,0,"0","0"
191,7,2015-06-07,0,0,0,0,"0","0"
192,7,2015-06-07,0,0,0,0,"0","0"
193,7,2015-06-07,0,0,0,0,"0","0"
194,7,2015-06-07,0,0,0,0,"0","0"
195,7,2015-06-07,0,0,0,0,"0","0"
196,7,2015-06-07,0,0,0,0,"0","0"
197,7,2015-06-07,0,0,0,0,"0","0"
198,7,2015-06-07,0,0,0,0,"0","0"
199,7,2015-06-07,0,0,0,0,"0","0"
200,7,2015-06-07,0,0,0,0,"0","0"
201,7,2015-06-07,0,0,0,0,"0","0"
202,7,2015-06-07,0,0,0,0,"0","0"
203,7,2015-06-07,0,0,0,0,"0","0"
204,7,2015-06-07,0,0,0,0,"0","0"
205,7,2015-06-07,0,0,0,0,"0","0"
206,7,2015-06-07,0,0,0,0,"0","0"
207,7,2015-06-07,0,0,0,0,"0","0"
208,7,2015-06-07,0,0,0,0,"0","0"
209,7,2015-06-07,1971,217,1,0,"0","0"
210,7,2015-06-07,0,0,0,0,"0","0"
211,7,2015-06-07,0,0,0,0,"0","0"
212,7,2015-06-07,0,0,0,0,"0","0"
213,7,2015-06-07,0,0,0,0,"0","0"
214,7,2015-06-07,0,0,0,0,"0","0"
215,7,2015-06-07,0,0,0,0,"0","0"
216,7,2015-06-07,0,0,0,0,"0","0"
217,7,2015-06-07,0,0,0,0,"0","0"
218,7,2015-06-07,0,0,0,0,"0","0"
219,7,2015-06-07,0,0,0,0,"0","0"
220,7,2015-06-07,0,0,0,0,"0","0"
221,7,2015-06-07,0,0,0,0,"0","0"
222,7,2015-06-07,0,0,0,0,"0","0"
223,7,2015-06-07,0,0,0,0,"0","0"
224,7,2015-06-07,0,0,0,0,"0","0"
225,7,2015-06-07,0,0,0,0,"0","0"
226,7,2015-06-07,0,0,0,0,"0","0"
227,7,2015-06-07,0,0,0,0,"0","0"
228,7,2015-06-07,0,0,0,0,"0","0"
229,7,2015-06-07,0,0,0,0,"0","0"
230,7,2015-06-07,0,0,0,0,"0","0"
231,7,2015-06-07,0,0,0,0,"0","0"
232,7,2015-06-07,0,0,0,0,"0","0"
233,7,2015-06-07,0,0,0,0,"0","0"
234,7,2015-06-07,0,0,0,0,"0","0"
235,7,2015-06-07,0,0,0,0,"0","0"
236,7,2015-06-07,0,0,0,0,"0","0"
237,7,2015-06-07,0,0,0,0,"0","0"
238,7,2015-06-07,0,0,0,0,"0","0"
239,7,2015-06-07,0,0,0,0,"0","0"
240,7,2015-06-07,0,0,0,0,"0","0"
241,7,2015-06-07,0,0,0,0,"0","0"
242,7,2015-06-07,0,0,0,0,"0","0"
243,7,2015-06-07,0,0,0,0,"0","0"
244,7,2015-06-07,0,0,0,0,"0","0"
245,7,2015-06-07,0,0,0,0,"0","0"
246,7,2015-06-07,0,0,0,0,"0","0"
247,7,2015-06-07,0,0,0,0,"0","0"
248,7,2015-06-07,0,0,0,0,"0","0"
249,7,2015-06-07,0,0,0,0,"0","0"
250,7,2015-06-07,0,0,0,0,"0","0"
251,7,2015-06-07,0,0,0,0,"0","0"
252,7,2015-06-07,0,0,0,0,"0","0"
253,7,2015-06-07,0,0,0,0,"0","0"
254,7,2015-06-07,0,0,0,0,"0","0"
255,7,2015-06-07,0,0,0,0,"0","0"
256,7,2015-06-07,0,0,0,0,"0","0"
257,7,2015-06-07,0,0,0,0,"0","0"
258,7,2015-06-07,0,0,0,0,"0","0"
259,7,2015-06-07,17503,3253,1,0,"0","0"
260,7,2015-06-07,0,0,0,0,"0","0"
261,7,2015-06-07,0,0,0,0,"0","0"
262,7,2015-06-07,29879,4531,1,0,"0","0"
263,7,2015-06-07,0,0,0,0,"0","0"
264,7,2015-06-07,0,0,0,0,"0","0"
265,7,2015-06-07,0,0,0,0,"0","0"
266,7,2015-06-07,0,0,0,0,"0","0"
267,7,2015-06-07,0,0,0,0,"0","0"
268,7,2015-06-07,0,0,0,0,"0","0"
269,7,2015-06-07,0,0,0,0,"0","0"
270,7,2015-06-07,0,0,0,0,"0","0"
271,7,2015-06-07,0,0,0,0,"0","0"
272,7,2015-06-07,0,0,0,0,"0","0"
273,7,2015-06-07,0,0,0,0,"0","0"
274,7,2015-06-07,7033,1652,1,0,"0","0"
275,7,2015-06-07,0,0,0,0,"0","0"
276,7,2015-06-07,0,0,0,0,"0","0"
277,7,2015-06-07,0,0,0,0,"0","0"
278,7,2015-06-07,0,0,0,0,"0","0"
279,7,2015-06-07,0,0,0,0,"0","0"
280,7,2015-06-07,0,0,0,0,"0","0"
281,7,2015-06-07,0,0,0,0,"0","0"
282,7,2015-06-07,0,0,0,0,"0","0"
283,7,2015-06-07,0,0,0,0,"0","0"
284,7,2015-06-07,0,0,0,0,"0","0"
285,7,2015-06-07,0,0,0,0,"0","0"
286,7,2015-06-07,0,0,0,0,"0","0"
287,7,2015-06-07,0,0,0,0,"0","0"
288,7,2015-06-07,0,0,0,0,"0","0"
289,7,2015-06-07,0,0,0,0,"0","0"
290,7,2015-06-07,0,0,0,0,"0","0"
291,7,2015-06-07,0,0,0,0,"0","0"
292,7,2015-06-07,0,0,0,0,"0","0"
293,7,2015-06-07,0,0,0,0,"0","0"
294,7,2015-06-07,0,0,0,0,"0","0"
295,7,2015-06-07,0,0,0,0,"0","0"
296,7,2015-06-07,0,0,0,0,"0","0"
297,7,2015-06-07,0,0,0,0,"0","0"
298,7,2015-06-07,0,0,0,0,"0","0"
299,7,2015-06-07,3358,382,1,0,"0","0"
300,7,2015-06-07,0,0,0,0,"0","0"
301,7,2015-06-07,0,0,0,0,"0","0"
302,7,2015-06-07,0,0,0,0,"0","0"
303,7,2015-06-07,0,0,0,0,"0","0"
304,7,2015-06-07,0,0,0,0,"0","0"
305,7,2015-06-07,0,0,0,0,"0","0"
306,7,2015-06-07,0,0,0,0,"0","0"
307,7,2015-06-07,0,0,0,0,"0","0"
308,7,2015-06-07,0,0,0,0,"0","0"
309,7,2015-06-07,0,0,0,0,"0","0"
310,7,2015-06-07,2654,238,1,0,"0","0"
311,7,2015-06-07,0,0,0,0,"0","0"
312,7,2015-06-07,0,0,0,0,"0","0"
313,7,2015-06-07,0,0,0,0,"0","0"
314,7,2015-06-07,0,0,0,0,"0","0"
315,7,2015-06-07,0,0,0,0,"0","0"
316,7,2015-06-07,0,0,0,0,"0","0"
317,7,2015-06-07,0,0,0,0,"0","0"
318,7,2015-06-07,0,0,0,0,"0","0"
319,7,2015-06-07,0,0,0,0,"0","0"
320,7,2015-06-07,0,0,0,0,"0","0"
321,7,2015-06-07,0,0,0,0,"0","0"
322,7,2015-06-07,0,0,0,0,"0","0"
323,7,2015-06-07,0,0,0,0,"0","0"
324,7,2015-06-07,0,0,0,0,"0","0"
325,7,2015-06-07,0,0,0,0,"0","0"
326,7,2015-06-07,0,0,0,0,"0","0"
327,7,2015-06-07,0,0,0,0,"0","0"
328,7,2015-06-07,0,0,0,0,"0","0"
329,7,2015-06-07,0,0,0,0,"0","0"
330,7,2015-06-07,0,0,0,0,"0","0"
331,7,2015-06-07,0,0,0,0,"0","0"
332,7,2015-06-07,0,0,0,0,"0","0"
333,7,2015-06-07,0,0,0,0,"0","0"
334,7,2015-06-07,0,0,0,0,"0","0"
335,7,2015-06-07,8422,1536,1,0,"0","0"
336,7,2015-06-07,0,0,0,0,"0","0"
337,7,2015-06-07,0,0,0,0,"0","0"
338,7,2015-06-07,0,0,0,0,"0","0"
339,7,2015-06-07,0,0,0,0,"0","0"
340,7,2015-06-07,0,0,0,0,"0","0"
341,7,2015-06-07,0,0,0,0,"0","0"
342,7,2015-06-07,0,0,0,0,"0","0"
343,7,2015-06-07,0,0,0,0,"0","0"
344,7,2015-06-07,0,0,0,0,"0","0"
345,7,2015-06-07,0,0,0,0,"0","0"
346,7,2015-06-07,0,0,0,0,"0","0"
347,7,2015-06-07,0,0,0,0,"0","0"
348,7,2015-06-07,0,0,0,0,"0","0"
349,7,2015-06-07,0,0,0,0,"0","0"
350,7,2015-06-07,0,0,0,0,"0","0"
351,7,2015-06-07,0,0,0,0,"0","0"
352,7,2015-06-07,0,0,0,0,"0","0"
353,7,2015-06-07,8935,2042,1,0,"0","0"
354,7,2015-06-07,0,0,0,0,"0","0"
355,7,2015-06-07,0,0,0,0,"0","0"
356,7,2015-06-07,0,0,0,0,"0","0"
357,7,2015-06-07,0,0,0,0,"0","0"
358,7,2015-06-07,0,0,0,0,"0","0"
359,7,2015-06-07,0,0,0,0,"0","0"
360,7,2015-06-07,0,0,0,0,"0","0"
361,7,2015-06-07,0,0,0,0,"0","0"
362,7,2015-06-07,0,0,0,0,"0","0"
363,7,2015-06-07,0,0,0,0,"0","0"
364,7,2015-06-07,0,0,0,0,"0","0"
365,7,2015-06-07,0,0,0,0,"0","0"
366,7,2015-06-07,0,0,0,0,"0","0"
367,7,2015-06-07,0,0,0,0,"0","0"
368,7,2015-06-07,0,0,0,0,"0","0"
369,7,2015-06-07,0,0,0,0,"0","0"
370,7,2015-06-07,0,0,0,0,"0","0"
371,7,2015-06-07,0,0,0,0,"0","0"
372,7,2015-06-07,0,0,0,0,"0","0"
373,7,2015-06-07,0,0,0,0,"0","0"
374,7,2015-06-07,0,0,0,0,"0","0"
375,7,2015-06-07,0,0,0,0,"0","0"
376,7,2015-06-07,0,0,0,0,"0","0"
377,7,2015-06-07,0,0,0,0,"0","0"
378,7,2015-06-07,0,0,0,0,"0","0"
379,7,2015-06-07,0,0,0,0,"0","0"
380,7,2015-06-07,0,0,0,0,"0","0"
381,7,2015-06-07,0,0,0,0,"0","0"
382,7,2015-06-07,0,0,0,0,"0","0"
383,7,2015-06-07,0,0,0,0,"0","0"
384,7,2015-06-07,0,0,0,0,"0","0"
385,7,2015-06-07,0,0,0,0,"0","0"
386,7,2015-06-07,0,0,0,0,"0","0"
387,7,2015-06-07,0,0,0,0,"0","0"
388,7,2015-06-07,0,0,0,0,"0","0"
389,7,2015-06-07,0,0,0,0,"0","0"
390,7,2015-06-07,0,0,0,0,"0","0"
391,7,2015-06-07,0,0,0,0,"0","0"
392,7,2015-06-07,0,0,0,0,"0","0"
393,7,2015-06-07,0,0,0,0,"0","0"
394,7,2015-06-07,0,0,0,0,"0","0"
395,7,2015-06-07,0,0,0,0,"0","0"
396,7,2015-06-07,0,0,0,0,"0","0"
397,7,2015-06-07,0,0,0,0,"0","0"
398,7,2015-06-07,0,0,0,0,"0","0"
399,7,2015-06-07,0,0,0,0,"0","0"
400,7,2015-06-07,0,0,0,0,"0","0"
401,7,2015-06-07,0,0,0,0,"0","0"
402,7,2015-06-07,0,0,0,0,"0","0"
403,7,2015-06-07,0,0,0,0,"0","0"
404,7,2015-06-07,0,0,0,0,"0","0"
405,7,2015-06-07,0,0,0,0,"0","0"
406,7,2015-06-07,0,0,0,0,"0","0"
407,7,2015-06-07,0,0,0,0,"0","0"
408,7,2015-06-07,0,0,0,0,"0","0"
409,7,2015-06-07,0,0,0,0,"0","0"
410,7,2015-06-07,0,0,0,0,"0","0"
411,7,2015-06-07,0,0,0,0,"0","0"
412,7,2015-06-07,0,0,0,0,"0","0"
413,7,2015-06-07,0,0,0,0,"0","0"
414,7,2015-06-07,0,0,0,0,"0","0"
415,7,2015-06-07,0,0,0,0,"0","0"
416,7,2015-06-07,0,0,0,0,"0","0"
417,7,2015-06-07,0,0,0,0,"0","0"
418,7,2015-06-07,0,0,0,0,"0","0"
419,7,2015-06-07,0,0,0,0,"0","0"
420,7,2015-06-07,0,0,0,0,"0","0"
421,7,2015-06-07,0,0,0,0,"0","0"
422,7,2015-06-07,0,0,0,0,"0","0"
423,7,2015-06-07,15375,2432,1,0,"0","0"
424,7,2015-06-07,0,0,0,0,"0","0"
425,7,2015-06-07,0,0,0,0,"0","0"
426,7,2015-06-07,0,0,0,0,"0","0"
427,7,2015-06-07,0,0,0,0,"0","0"
428,7,2015-06-07,0,0,0,0,"0","0"
429,7,2015-06-07,0,0,0,0,"0","0"
430,7,2015-06-07,0,0,0,0,"0","0"
431,7,2015-06-07,0,0,0,0,"0","0"
432,7,2015-06-07,0,0,0,0,"0","0"
433,7,2015-06-07,1584,236,1,0,"0","0"
434,7,2015-06-07,0,0,0,0,"0","0"
435,7,2015-06-07,0,0,0,0,"0","0"
436,7,2015-06-07,0,0,0,0,"0","0"
437,7,2015-06-07,0,0,0,0,"0","0"
438,7,2015-06-07,0,0,0,0,"0","0"
439,7,2015-06-07,0,0,0,0,"0","0"
440,7,2015-06-07,0,0,0,0,"0","0"
441,7,2015-06-07,0,0,0,0,"0","0"
442,7,2015-06-07,0,0,0,0,"0","0"
443,7,2015-06-07,0,0,0,0,"0","0"
444,7,2015-06-07,0,0,0,0,"0","0"
445,7,2015-06-07,0,0,0,0,"0","0"
446,7,2015-06-07,0,0,0,0,"0","0"
447,7,2015-06-07,0,0,0,0,"0","0"
448,7,2015-06-07,0,0,0,0,"0","0"
449,7,2015-06-07,0,0,0,0,"0","0"
450,7,2015-06-07,0,0,0,0,"0","0"
451,7,2015-06-07,0,0,0,0,"0","0"
452,7,2015-06-07,0,0,0,0,"0","0"
453,7,2015-06-07,3929,507,1,0,"0","0"
454,7,2015-06-07,0,0,0,0,"0","0"
455,7,2015-06-07,0,0,0,0,"0","0"
456,7,2015-06-07,0,0,0,0,"0","0"
457,7,2015-06-07,0,0,0,0,"0","0"
458,7,2015-06-07,0,0,0,0,"0","0"
459,7,2015-06-07,0,0,0,0,"0","0"
460,7,2015-06-07,0,0,0,0,"0","0"
461,7,2015-06-07,0,0,0,0,"0","0"
462,7,2015-06-07,0,0,0,0,"0","0"
463,7,2015-06-07,0,0,0,0,"0","0"
464,7,2015-06-07,0,0,0,0,"0","0"
465,7,2015-06-07,0,0,0,0,"0","0"
466,7,2015-06-07,0,0,0,0,"0","0"
467,7,2015-06-07,0,0,0,0,"0","0"
468,7,2015-06-07,0,0,0,0,"0","0"
469,7,2015-06-07,0,0,0,0,"0","0"
470,7,2015-06-07,0,0,0,0,"0","0"
471,7,2015-06-07,0,0,0,0,"0","0"
472,7,2015-06-07,0,0,0,0,"0","0"
473,7,2015-06-07,0,0,0,0,"0","0"
474,7,2015-06-07,0,0,0,0,"0","0"
475,7,2015-06-07,0,0,0,0,"0","0"
476,7,2015-06-07,0,0,0,0,"0","0"
477,7,2015-06-07,0,0,0,0,"0","0"
478,7,2015-06-07,0,0,0,0,"0","0"
479,7,2015-06-07,0,0,0,0,"0","0"
480,7,2015-06-07,0,0,0,0,"0","0"
481,7,2015-06-07,0,0,0,0,"0","0"
482,7,2015-06-07,0,0,0,0,"0","0"
483,7,2015-06-07,0,0,0,0,"0","0"
484,7,2015-06-07,0,0,0,0,"0","0"
485,7,2015-06-07,0,0,0,0,"0","0"
486,7,2015-06-07,0,0,0,0,"0","0"
487,7,2015-06-07,0,0,0,0,"0","0"
488,7,2015-06-07,0,0,0,0,"0","0"
489,7,2015-06-07,0,0,0,0,"0","0"
490,7,2015-06-07,0,0,0,0,"0","0"
491,7,2015-06-07,0,0,0,0,"0","0"
492,7,2015-06-07,0,0,0,0,"0","0"
493,7,2015-06-07,0,0,0,0,"0","0"
494,7,2015-06-07,7785,1147,1,0,"0","0"
495,7,2015-06-07,0,0,0,0,"0","0"
496,7,2015-06-07,0,0,0,0,"0","0"
497,7,2015-06-07,0,0,0,0,"0","0"
498,7,2015-06-07,0,0,0,0,"0","0"
499,7,2015-06-07,0,0,0,0,"0","0"
500,7,2015-06-07,0,0,0,0,"0","0"
501,7,2015-06-07,0,0,0,0,"0","0"
502,7,2015-06-07,0,0,0,0,"0","0"
503,7,2015-06-07,0,0,0,0,"0","0"
504,7,2015-06-07,0,0,0,0,"0","0"
505,7,2015-06-07,0,0,0,0,"0","0"
506,7,2015-06-07,0,0,0,0,"0","0"
507,7,2015-06-07,0,0,0,0,"0","0"
508,7,2015-06-07,0,0,0,0,"0","0"
509,7,2015-06-07,0,0,0,0,"0","0"
510,7,2015-06-07,0,0,0,0,"0","0"
511,7,2015-06-07,0,0,0,0,"0","0"
512,7,2015-06-07,7883,1535,1,0,"0","0"
513,7,2015-06-07,0,0,0,0,"0","0"
514,7,2015-06-07,0,0,0,0,"0","0"
515,7,2015-06-07,0,0,0,0,"0","0"
516,7,2015-06-07,0,0,0,0,"0","0"
517,7,2015-06-07,0,0,0,0,"0","0"
518,7,2015-06-07,0,0,0,0,"0","0"
519,7,2015-06-07,0,0,0,0,"0","0"
520,7,2015-06-07,0,0,0,0,"0","0"
521,7,2015-06-07,0,0,0,0,"0","0"
522,7,2015-06-07,0,0,0,0,"0","0"
523,7,2015-06-07,0,0,0,0,"0","0"
524,7,2015-06-07,2094,232,1,0,"0","0"
525,7,2015-06-07,0,0,0,0,"0","0"
526,7,2015-06-07,0,0,0,0,"0","0"
527,7,2015-06-07,0,0,0,0,"0","0"
528,7,2015-06-07,0,0,0,0,"0","0"
529,7,2015-06-07,0,0,0,0,"0","0"
530,7,2015-06-07,4311,791,1,0,"0","0"
531,7,2015-06-07,0,0,0,0,"0","0"
532,7,2015-06-07,0,0,0,0,"0","0"
533,7,2015-06-07,0,0,0,0,"0","0"
534,7,2015-06-07,0,0,0,0,"0","0"
535,7,2015-06-07,0,0,0,0,"0","0"
536,7,2015-06-07,0,0,0,0,"0","0"
537,7,2015-06-07,0,0,0,0,"0","0"
538,7,2015-06-07,0,0,0,0,"0","0"
539,7,2015-06-07,0,0,0,0,"0","0"
540,7,2015-06-07,0,0,0,0,"0","0"
541,7,2015-06-07,0,0,0,0,"0","0"
542,7,2015-06-07,0,0,0,0,"0","0"
543,7,2015-06-07,0,0,0,0,"0","0"
544,7,2015-06-07,0,0,0,0,"0","0"
545,7,2015-06-07,0,0,0,0,"0","0"
546,7,2015-06-07,0,0,0,0,"0","0"
547,7,2015-06-07,0,0,0,0,"0","0"
548,7,2015-06-07,0,0,0,0,"0","0"
549,7,2015-06-07,0,0,0,0,"0","0"
550,7,2015-06-07,0,0,0,0,"0","0"
551,7,2015-06-07,0,0,0,0,"0","0"
552,7,2015-06-07,0,0,0,0,"0","0"
553,7,2015-06-07,0,0,0,0,"0","0"
554,7,2015-06-07,0,0,0,0,"0","0"
555,7,2015-06-07,0,0,0,0,"0","0"
556,7,2015-06-07,0,0,0,0,"0","0"
557,7,2015-06-07,0,0,0,0,"0","0"
558,7,2015-06-07,0,0,0,0,"0","0"
559,7,2015-06-07,0,0,0,0,"0","0"
560,7,2015-06-07,0,0,0,0,"0","0"
561,7,2015-06-07,0,0,0,0,"0","0"
562,7,2015-06-07,18421,3282,1,0,"0","0"
563,7,2015-06-07,0,0,0,0,"0","0"
564,7,2015-06-07,0,0,0,0,"0","0"
565,7,2015-06-07,0,0,0,0,"0","0"
566,7,2015-06-07,0,0,0,0,"0","0"
567,7,2015-06-07,0,0,0,0,"0","0"
568,7,2015-06-07,0,0,0,0,"0","0"
569,7,2015-06-07,0,0,0,0,"0","0"
570,7,2015-06-07,0,0,0,0,"0","0"
571,7,2015-06-07,0,0,0,0,"0","0"
572,7,2015-06-07,0,0,0,0,"0","0"
573,7,2015-06-07,0,0,0,0,"0","0"
574,7,2015-06-07,0,0,0,0,"0","0"
575,7,2015-06-07,0,0,0,0,"0","0"
576,7,2015-06-07,0,0,0,0,"0","0"
577,7,2015-06-07,0,0,0,0,"0","0"
578,7,2015-06-07,5171,504,1,0,"0","0"
579,7,2015-06-07,0,0,0,0,"0","0"
580,7,2015-06-07,0,0,0,0,"0","0"
581,7,2015-06-07,0,0,0,0,"0","0"
582,7,2015-06-07,0,0,0,0,"0","0"
583,7,2015-06-07,0,0,0,0,"0","0"
584,7,2015-06-07,0,0,0,0,"0","0"
585,7,2015-06-07,0,0,0,0,"0","0"
586,7,2015-06-07,0,0,0,0,"0","0"
587,7,2015-06-07,0,0,0,0,"0","0"
588,7,2015-06-07,0,0,0,0,"0","0"
589,7,2015-06-07,0,0,0,0,"0","0"
590,7,2015-06-07,0,0,0,0,"0","0"
591,7,2015-06-07,0,0,0,0,"0","0"
592,7,2015-06-07,0,0,0,0,"0","0"
593,7,2015-06-07,0,0,0,0,"0","0"
594,7,2015-06-07,0,0,0,0,"0","0"
595,7,2015-06-07,0,0,0,0,"0","0"
596,7,2015-06-07,0,0,0,0,"0","0"
597,7,2015-06-07,0,0,0,0,"0","0"
598,7,2015-06-07,0,0,0,0,"0","0"
599,7,2015-06-07,0,0,0,0,"0","0"
600,7,2015-06-07,0,0,0,0,"0","0"
601,7,2015-06-07,0,0,0,0,"0","0"
602,7,2015-06-07,0,0,0,0,"0","0"
603,7,2015-06-07,0,0,0,0,"0","0"
604,7,2015-06-07,0,0,0,0,"0","0"
605,7,2015-06-07,0,0,0,0,"0","0"
606,7,2015-06-07,0,0,0,0,"0","0"
607,7,2015-06-07,0,0,0,0,"0","0"
608,7,2015-06-07,0,0,0,0,"0","0"
609,7,2015-06-07,0,0,0,0,"0","0"
610,7,2015-06-07,0,0,0,0,"0","0"
611,7,2015-06-07,0,0,0,0,"0","0"
612,7,2015-06-07,0,0,0,0,"0","0"
613,7,2015-06-07,0,0,0,0,"0","0"
614,7,2015-06-07,0,0,0,0,"0","0"
615,7,2015-06-07,0,0,0,0,"0","0"
616,7,2015-06-07,0,0,0,0,"0","0"
617,7,2015-06-07,0,0,0,0,"0","0"
618,7,2015-06-07,0,0,0,0,"0","0"
619,7,2015-06-07,0,0,0,0,"0","0"
620,7,2015-06-07,0,0,0,0,"0","0"
621,7,2015-06-07,0,0,0,0,"0","0"
622,7,2015-06-07,0,0,0,0,"0","0"
623,7,2015-06-07,0,0,0,0,"0","0"
624,7,2015-06-07,0,0,0,0,"0","0"
625,7,2015-06-07,0,0,0,0,"0","0"
626,7,2015-06-07,0,0,0,0,"0","0"
627,7,2015-06-07,0,0,0,0,"0","0"
628,7,2015-06-07,0,0,0,0,"0","0"
629,7,2015-06-07,0,0,0,0,"0","0"
630,7,2015-06-07,0,0,0,0,"0","0"
631,7,2015-06-07,0,0,0,0,"0","0"
632,7,2015-06-07,0,0,0,0,"0","0"
633,7,2015-06-07,0,0,0,0,"0","0"
634,7,2015-06-07,0,0,0,0,"0","0"
635,7,2015-06-07,0,0,0,0,"0","0"
636,7,2015-06-07,0,0,0,0,"0","0"
637,7,2015-06-07,0,0,0,0,"0","0"
638,7,2015-06-07,0,0,0,0,"0","0"
639,7,2015-06-07,0,0,0,0,"0","0"
640,7,2015-06-07,0,0,0,0,"0","0"
641,7,2015-06-07,0,0,0,0,"0","0"
642,7,2015-06-07,0,0,0,0,"0","0"
643,7,2015-06-07,0,0,0,0,"0","0"
644,7,2015-06-07,0,0,0,0,"0","0"
645,7,2015-06-07,0,0,0,0,"0","0"
646,7,2015-06-07,0,0,0,0,"0","0"
647,7,2015-06-07,0,0,0,0,"0","0"
648,7,2015-06-07,0,0,0,0,"0","0"
649,7,2015-06-07,0,0,0,0,"0","0"
650,7,2015-06-07,0,0,0,0,"0","0"
651,7,2015-06-07,0,0,0,0,"0","0"
652,7,2015-06-07,0,0,0,0,"0","0"
653,7,2015-06-07,0,0,0,0,"0","0"
654,7,2015-06-07,0,0,0,0,"0","0"
655,7,2015-06-07,0,0,0,0,"0","0"
656,7,2015-06-07,0,0,0,0,"0","0"
657,7,2015-06-07,0,0,0,0,"0","0"
658,7,2015-06-07,0,0,0,0,"0","0"
659,7,2015-06-07,0,0,0,0,"0","0"
660,7,2015-06-07,0,0,0,0,"0","0"
661,7,2015-06-07,0,0,0,0,"0","0"
662,7,2015-06-07,0,0,0,0,"0","0"
663,7,2015-06-07,0,0,0,0,"0","0"
664,7,2015-06-07,0,0,0,0,"0","0"
665,7,2015-06-07,0,0,0,0,"0","0"
666,7,2015-06-07,0,0,0,0,"0","0"
667,7,2015-06-07,0,0,0,0,"0","0"
668,7,2015-06-07,0,0,0,0,"0","0"
669,7,2015-06-07,0,0,0,0,"0","0"
670,7,2015-06-07,0,0,0,0,"0","0"
671,7,2015-06-07,0,0,0,0,"0","0"
672,7,2015-06-07,0,0,0,0,"0","0"
673,7,2015-06-07,0,0,0,0,"0","0"
674,7,2015-06-07,0,0,0,0,"0","0"
675,7,2015-06-07,0,0,0,0,"0","0"
676,7,2015-06-07,13999,2442,1,0,"0","0"
677,7,2015-06-07,0,0,0,0,"0","0"
678,7,2015-06-07,0,0,0,0,"0","0"
679,7,2015-06-07,0,0,0,0,"0","0"
680,7,2015-06-07,0,0,0,0,"0","0"
681,7,2015-06-07,0,0,0,0,"0","0"
682,7,2015-06-07,7606,1204,1,0,"0","0"
683,7,2015-06-07,0,0,0,0,"0","0"
684,7,2015-06-07,0,0,0,0,"0","0"
685,7,2015-06-07,0,0,0,0,"0","0"
686,7,2015-06-07,0,0,0,0,"0","0"
687,7,2015-06-07,0,0,0,0,"0","0"
688,7,2015-06-07,0,0,0,0,"0","0"
689,7,2015-06-07,0,0,0,0,"0","0"
690,7,2015-06-07,0,0,0,0,"0","0"
691,7,2015-06-07,0,0,0,0,"0","0"
692,7,2015-06-07,0,0,0,0,"0","0"
693,7,2015-06-07,0,0,0,0,"0","0"
694,7,2015-06-07,0,0,0,0,"0","0"
695,7,2015-06-07,0,0,0,0,"0","0"
696,7,2015-06-07,0,0,0,0,"0","0"
697,7,2015-06-07,0,0,0,0,"0","0"
698,7,2015-06-07,0,0,0,0,"0","0"
699,7,2015-06-07,0,0,0,0,"0","0"
700,7,2015-06-07,0,0,0,0,"0","0"
701,7,2015-06-07,0,0,0,0,"0","0"
702,7,2015-06-07,0,0,0,0,"0","0"
703,7,2015-06-07,0,0,0,0,"0","0"
704,7,2015-06-07,0,0,0,0,"0","0"
705,7,2015-06-07,0,0,0,0,"0","0"
706,7,2015-06-07,0,0,0,0,"0","0"
707,7,2015-06-07,0,0,0,0,"0","0"
708,7,2015-06-07,0,0,0,0,"0","0"
709,7,2015-06-07,0,0,0,0,"0","0"
710,7,2015-06-07,0,0,0,0,"0","0"
711,7,2015-06-07,0,0,0,0,"0","0"
712,7,2015-06-07,0,0,0,0,"0","0"
713,7,2015-06-07,0,0,0,0,"0","0"
714,7,2015-06-07,0,0,0,0,"0","0"
715,7,2015-06-07,0,0,0,0,"0","0"
716,7,2015-06-07,0,0,0,0,"0","0"
717,7,2015-06-07,0,0,0,0,"0","0"
718,7,2015-06-07,0,0,0,0,"0","0"
719,7,2015-06-07,0,0,0,0,"0","0"
720,7,2015-06-07,0,0,0,0,"0","0"
721,7,2015-06-07,0,0,0,0,"0","0"
722,7,2015-06-07,0,0,0,0,"0","0"
723,7,2015-06-07,0,0,0,0,"0","0"
724,7,2015-06-07,0,0,0,0,"0","0"
725,7,2015-06-07,0,0,0,0,"0","0"
726,7,2015-06-07,0,0,0,0,"0","0"
727,7,2015-06-07,0,0,0,0,"0","0"
728,7,2015-06-07,0,0,0,0,"0","0"
729,7,2015-06-07,0,0,0,0,"0","0"
730,7,2015-06-07,0,0,0,0,"0","0"
731,7,2015-06-07,0,0,0,0,"0","0"
732,7,2015-06-07,2823,340,1,0,"0","0"
733,7,2015-06-07,15892,3243,1,0,"0","0"
734,7,2015-06-07,0,0,0,0,"0","0"
735,7,2015-06-07,0,0,0,0,"0","0"
736,7,2015-06-07,0,0,0,0,"0","0"
737,7,2015-06-07,0,0,0,0,"0","0"
738,7,2015-06-07,0,0,0,0,"0","0"
739,7,2015-06-07,0,0,0,0,"0","0"
740,7,2015-06-07,0,0,0,0,"0","0"
741,7,2015-06-07,0,0,0,0,"0","0"
742,7,2015-06-07,0,0,0,0,"0","0"
743,7,2015-06-07,0,0,0,0,"0","0"
744,7,2015-06-07,0,0,0,0,"0","0"
745,7,2015-06-07,0,0,0,0,"0","0"
